ImagePath,Layer_1_True,Layer_1_ans,Layer_2_True,Layer_2_ans,Layer_3_True,Layer_3_ans,sub_class,subtwo_class,super_class
PI SPOT-WITH PAR@UP@TFT@Cell_20221009_B73E34B-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'NP', 'INT', 'OP']","['PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'CF DEFECT', 'CF PS DEFORMATION']","['TFT', 'CF']"
M1-ABNORMAL@NP@TFT@Array_20220805_B55V3BA-1-1.jpg,TFT,TFT,NP,NP,M1-ABNORMAL,M1-ABNORMAL,"['NP', 'UP', 'OP', 'INT']","['M1-ABNORMAL', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'POLYMER', 'AS-RESIDUE-E']","['TFT', 'CF']"
PV-HOLE-T@NP@TFT@Array_20221021_BALQ0DQ-1-4.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'INT', 'OP']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'FIBER', 'M1-ABNORMAL', 'CF PS DEFORMATION']","['TFT', 'CF']"
LIGHT METAL@UP@CF@Cell_20220702_B4UB2ZS-1-2.jpg,CF,CF,UP,UP,LIGHT METAL,LIGHT METAL,"['UP', 'INT', 'NP', 'OP']","['LIGHT METAL', 'PI SPOT-WITH PAR', 'FIBER', 'PV-HOLE-T', 'M1-ABNORMAL']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@CF@Cell_20220517_B51F94H-1-3.jpg,CF,CF,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'M1-ABNORMAL', 'GLASS CULLET', 'GLASS BROKEN', 'PV-HOLE-T']","['CF', 'TFT']"
M1-ABNORMAL@NP@TFT@Array_20220504_B4V094A-1-1.jpg,TFT,TFT,NP,NP,M1-ABNORMAL,M1-ABNORMAL,"['NP', 'UP', 'OP', 'INT']","['M1-ABNORMAL', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'POLYMER', 'FIBER']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220827_BBRE6KM-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'INT', 'OP', 'NP']","['PI SPOT-WITH PAR', 'POLYMER', 'ESD', 'AS-RESIDUE-E', 'ITO-RESIDUE-T']","['TFT', 'CF']"
PV-HOLE-T@NP@TFT@Array_20220703_B61Z0ZK-1-3.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'OP', 'INT']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'CF REPAIR FAIL', 'FIBER', 'CF PS DEFORMATION']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220801_B5096AJ-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'NP', 'INT', 'OP']","['PI SPOT-WITH PAR', 'POLYMER', 'PV-HOLE-T', 'ESD', 'AS-RESIDUE-E']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@CF@Cell_20220916_B55S6LS-1-3.jpg,CF,CF,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'FIBER', 'CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION']","['CF', 'TFT']"
POLYMER@UP@TFT@Cell_20220506_B36112K-1-2.jpg,TFT,TFT,UP,UP,POLYMER,POLYMER,"['UP', 'NP', 'INT', 'OP']","['POLYMER', 'AS-RESIDUE-E', 'CF DEFECT', 'ITO-RESIDUE-T', 'PV-HOLE-T']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220717_B63C7XD-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'NP', 'INT', 'OP']","['PI SPOT-WITH PAR', 'POLYMER', 'ESD', 'CF DEFECT', 'CF REPAIR FAIL']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@CF@Cell_20220906_B63W324-1-3.jpg,CF,CF,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'PV-HOLE-T', 'M1-ABNORMAL', 'FIBER', 'POLYMER']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20220627_H5FE2BH-1-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'FIBER', 'ESD', 'CF DEFECT', 'PI SPOT-WITH PAR']","['TFT', 'CF']"
CF PS DEFORMATION@NP@CF@CF_20220630_B54Z5AA-1-3.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'INT', 'OP', 'UP']","['CF PS DEFORMATION', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'LIGHT METAL', 'ESD']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220531_B53E2WD-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'INT', 'OP', 'NP']","['PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'LIGHT METAL', 'CF PS DEFORMATION', 'POLYMER']","['TFT', 'CF']"
FIBER@OP@CF@Cell_20220831_B65C8LU-1-3.jpg,CF,CF,OP,OP,FIBER,FIBER,"['OP', 'INT', 'UP', 'NP']","['FIBER', 'PV-HOLE-T', 'GLASS BROKEN', 'ESD', 'CF DEFECT']","['CF', 'TFT']"
LIGHT METAL@UP@CF@Cell_20220711_B55C7FE-1-3.jpg,CF,CF,UP,UP,LIGHT METAL,LIGHT METAL,"['UP', 'OP', 'NP', 'INT']","['LIGHT METAL', 'POLYMER', 'CF DEFECT', 'GLASS BROKEN', 'CF PS DEFORMATION']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20221009_B7419ZN-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'LIGHT METAL', 'GLASS BROKEN', 'CF PS DEFORMATION', 'POLYMER']","['TFT', 'CF']"
POLYMER@OP@TFT@Cell_20220914_B8552M3-1-3.jpg,TFT,TFT,OP,OP,POLYMER,POLYMER,"['OP', 'UP', 'INT', 'NP']","['POLYMER', 'PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'FIBER', 'GLASS BROKEN']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20221014_B94N2RE-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'NP', 'UP']","['POLYMER', 'FIBER', 'CF PS DEFORMATION', 'M1-ABNORMAL', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
POLYMER@OP@TFT@Cell_20220714_B4ZM9UE-1-2.jpg,TFT,TFT,OP,OP,POLYMER,POLYMER,"['OP', 'UP', 'NP', 'INT']","['POLYMER', 'PV-HOLE-T', 'CF DEFECT', 'CF PS DEFORMATION', 'AS-RESIDUE-E']","['TFT', 'CF']"
FIBER@OP@CF@Cell_20220718_B56M5KL-1-3.jpg,CF,CF,OP,OP,FIBER,FIBER,"['OP', 'INT', 'NP', 'UP']","['FIBER', 'PV-HOLE-T', 'ESD', 'CF DEFECT', 'AS-RESIDUE-E']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220909_9H2B77B040AE-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'OP', 'UP', 'INT']","['CF REPAIR FAIL', 'POLYMER', 'ESD', 'PI SPOT-WITH PAR', 'M1-ABNORMAL']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20220707_B4X89AC-1-2.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'OP', 'UP']","['GLASS BROKEN', 'ESD', 'FIBER', 'PV-HOLE-T', 'GLASS CULLET']","['TFT', 'CF']"
M1-ABNORMAL@NP@TFT@Array_20221008_B95P7QM-1-4.jpg,TFT,TFT,NP,NP,M1-ABNORMAL,M1-ABNORMAL,"['NP', 'OP', 'UP', 'INT']","['M1-ABNORMAL', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'CF PS DEFORMATION', 'POLYMER']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220625_B5584DS-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'INT', 'OP', 'NP']","['PI SPOT-WITH PAR', 'ESD', 'POLYMER', 'GLASS BROKEN', 'FIBER']","['TFT', 'CF']"
ITO-RESIDUE-T@NP@TFT@Array_20221001_B9496CP-1-3.jpg,TFT,TFT,NP,NP,ITO-RESIDUE-T,ITO-RESIDUE-T,"['NP', 'OP', 'INT', 'UP']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'CF PS DEFORMATION', 'PV-HOLE-T']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20220824_B81C9SL-1-3.jpg,CF,CF,OP,OP,POLYMER,FIBER,"['OP', 'NP', 'UP', 'INT']","['FIBER', 'POLYMER', 'AS-RESIDUE-E', 'PI SPOT-WITH PAR', 'LIGHT METAL']","['CF', 'TFT']"
AS-RESIDUE-E@NP@TFT@Array_20220730_B54G3CG-1-1.jpg,TFT,TFT,NP,NP,AS-RESIDUE-E,AS-RESIDUE-E,"['NP', 'INT', 'UP', 'OP']","['AS-RESIDUE-E', 'ESD', 'CF PS DEFORMATION', 'GLASS BROKEN', 'LIGHT METAL']","['TFT', 'CF']"
GLASS BROKEN@INT@TFT@Cell_20220927_B91U3HG-1-3.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'OP', 'UP']","['GLASS BROKEN', 'ESD', 'PI SPOT-WITH PAR', 'AS-RESIDUE-E', 'M1-ABNORMAL']","['TFT', 'CF']"
PV-HOLE-T@NP@TFT@Array_20220625_B5582LF-1-2.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'INT', 'OP']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'CF REPAIR FAIL', 'ESD']","['TFT', 'CF']"
FIBER@OP@CF@Cell_20220512_B3GE6JH-1-2.jpg,CF,CF,OP,OP,FIBER,FIBER,"['OP', 'NP', 'UP', 'INT']","['FIBER', 'POLYMER', 'PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'CF DEFECT']","['CF', 'TFT']"
ITO-RESIDUE-T@NP@TFT@Array_20221025_BANK6DH-1-4.jpg,TFT,TFT,NP,NP,ITO-RESIDUE-T,ITO-RESIDUE-T,"['NP', 'INT', 'OP', 'UP']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'CF PS DEFORMATION', 'ESD']","['TFT', 'CF']"
GLASS CULLET@OP@CF@Cell_20220502_B4UQ0GD-1-3.jpg,CF,CF,OP,OP,GLASS CULLET,GLASS CULLET,"['OP', 'NP', 'UP', 'INT']","['GLASS CULLET', 'CF DEFECT', 'CF PS DEFORMATION', 'ESD', 'PV-HOLE-T']","['CF', 'TFT']"
PV-HOLE-T@NP@TFT@Array_20220614_B4UT8YH-1-2.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'OP', 'INT']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'CF REPAIR FAIL', 'FIBER', 'ESD']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@CF@Cell_20220810_B97462A-1-3.jpg,CF,CF,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'GLASS BROKEN', 'FIBER', 'PV-HOLE-T', 'CF REPAIR FAIL']","['CF', 'TFT']"
POLYMER@OP@CF@Cell_20220511_B50A4SA-1-4.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'NP', 'UP']","['POLYMER', 'M1-ABNORMAL', 'PV-HOLE-T', 'FIBER', 'GLASS CULLET']","['CF', 'TFT']"
FIBER@UP@TFT@Cell_20220531_B51872F-1-2.jpg,TFT,TFT,UP,UP,FIBER,FIBER,"['UP', 'NP', 'INT', 'OP']","['FIBER', 'POLYMER', 'CF DEFECT', 'ITO-RESIDUE-T', 'AS-RESIDUE-E']","['TFT', 'CF']"
LIGHT METAL@UP@CF@Cell_20220524_B4XZ7RB-1-3.jpg,CF,CF,UP,UP,LIGHT METAL,LIGHT METAL,"['UP', 'NP', 'INT', 'OP']","['LIGHT METAL', 'ITO-RESIDUE-T', 'CF PS DEFORMATION', 'FIBER', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
FIBER@OP@CF@Cell_20221028_BAR83VH-1-3.jpg,CF,CF,OP,OP,FIBER,FIBER,"['OP', 'NP', 'UP', 'INT']","['FIBER', 'CF DEFECT', 'CF REPAIR FAIL', 'ITO-RESIDUE-T', 'ESD']","['CF', 'TFT']"
GLASS CULLET@OP@CF@Cell_20220718_B56M5K6-1-2.jpg,CF,CF,OP,OP,GLASS CULLET,GLASS CULLET,"['OP', 'UP', 'INT', 'NP']","['GLASS CULLET', 'LIGHT METAL', 'POLYMER', 'AS-RESIDUE-E', 'ITO-RESIDUE-T']","['CF', 'TFT']"
POLYMER@UP@TFT@Cell_20220928_B91U1EG-1-3.jpg,TFT,TFT,UP,UP,POLYMER,POLYMER,"['UP', 'OP', 'INT', 'NP']","['POLYMER', 'CF DEFECT', 'ESD', 'CF REPAIR FAIL', 'GLASS CULLET']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20220519_B4PD6BT-1-1.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'NP', 'UP']","['POLYMER', 'FIBER', 'M1-ABNORMAL', 'PI SPOT-WITH PAR', 'CF PS DEFORMATION']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220724_B4WK2GD-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'UP', 'OP', 'INT']","['CF REPAIR FAIL', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'LIGHT METAL', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
GLASS CULLET@OP@CF@Cell_20220912_B86D8UM-1-4.jpg,CF,CF,OP,UP,GLASS CULLET,LIGHT METAL,"['UP', 'NP', 'OP', 'INT']","['LIGHT METAL', 'AS-RESIDUE-E', 'POLYMER', 'GLASS CULLET', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@CF@Cell_20220523_B52E23E-1-3.jpg,CF,CF,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'INT', 'NP', 'OP']","['PI SPOT-WITH PAR', 'M1-ABNORMAL', 'LIGHT METAL', 'POLYMER', 'GLASS BROKEN']","['CF', 'TFT']"
ITO-RESIDUE-T@NP@TFT@Array_20221025_BANK6DH-1-3.jpg,TFT,TFT,NP,NP,ITO-RESIDUE-T,ITO-RESIDUE-T,"['NP', 'INT', 'UP', 'OP']","['ITO-RESIDUE-T', 'CF PS DEFORMATION', 'AS-RESIDUE-E', 'ESD', 'FIBER']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220517_B4ZM1FQ-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'NP', 'OP', 'INT']","['PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'CF REPAIR FAIL', 'GLASS CULLET', 'AS-RESIDUE-E']","['TFT', 'CF']"
GLASS BROKEN@INT@TFT@Cell_20220611_GV2B1388U0HB-1-2.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'CF DEFECT', 'FIBER']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220729_B4PL4PM-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'GLASS BROKEN', 'LIGHT METAL', 'ESD', 'FIBER']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220511_B36R23K-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'AS-RESIDUE-E', 'POLYMER', 'GLASS BROKEN', 'LIGHT METAL']","['TFT', 'CF']"
POLYMER@OP@TFT@Cell_20220824_7A2B75T510PA-1-3.jpg,TFT,TFT,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'UP', 'NP']","['POLYMER', 'FIBER', 'LIGHT METAL', 'ITO-RESIDUE-T', 'CF PS DEFORMATION']","['TFT', 'CF']"
GLASS BROKEN@INT@TFT@Cell_20220626_H5CR3FF-1-2.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'ESD', 'ITO-RESIDUE-T', 'FIBER', 'AS-RESIDUE-E']","['TFT', 'CF']"
LIGHT METAL@UP@CF@Cell_20220829_9H2B64L0U0FD-1-3.jpg,CF,CF,UP,UP,LIGHT METAL,LIGHT METAL,"['UP', 'NP', 'INT', 'OP']","['LIGHT METAL', 'ITO-RESIDUE-T', 'POLYMER', 'PI SPOT-WITH PAR', 'CF REPAIR FAIL']","['CF', 'TFT']"
POLYMER@OP@CF@Cell_20221019_BALP92L-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'UP', 'INT', 'NP']","['POLYMER', 'FIBER', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'ITO-RESIDUE-T']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220809_B60B22R-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'OP', 'UP', 'INT']","['CF REPAIR FAIL', 'CF PS DEFORMATION', 'PV-HOLE-T', 'LIGHT METAL', 'AS-RESIDUE-E']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20220808_B75G51T-1-4.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'GLASS CULLET', 'PV-HOLE-T', 'CF PS DEFORMATION', 'CF DEFECT']","['TFT', 'CF']"
CF REPAIR FAIL@NP@CF@CF_20221020_B9045ZM-1-2.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'OP', 'UP', 'INT']","['CF REPAIR FAIL', 'CF PS DEFORMATION', 'LIGHT METAL', 'M1-ABNORMAL', 'ITO-RESIDUE-T']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20220707_B63Q0XB-2-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'UP', 'NP', 'OP']","['GLASS BROKEN', 'PV-HOLE-T', 'FIBER', 'POLYMER', 'ITO-RESIDUE-T']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220830_9H2B64L1E0EE-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'NP', 'INT', 'OP']","['PI SPOT-WITH PAR', 'ESD', 'AS-RESIDUE-E', 'CF REPAIR FAIL', 'PV-HOLE-T']","['TFT', 'CF']"
POLYMER@OP@TFT@Cell_20220927_B91U2BC-1-4.jpg,TFT,TFT,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'UP', 'NP']","['POLYMER', 'FIBER', 'ESD', 'GLASS BROKEN', 'CF DEFECT']","['TFT', 'CF']"
PV-HOLE-T@NP@TFT@Array_20221020_B90453P-1-3.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'INT', 'OP']","['PV-HOLE-T', 'FIBER', 'ITO-RESIDUE-T', 'PI SPOT-WITH PAR', 'ESD']","['TFT', 'CF']"
FIBER@UP@TFT@Cell_20220520_B52Y2VS-1-3.jpg,TFT,TFT,UP,UP,FIBER,FIBER,"['UP', 'OP', 'INT', 'NP']","['FIBER', 'ITO-RESIDUE-T', 'LIGHT METAL', 'GLASS BROKEN', 'CF PS DEFORMATION']","['TFT', 'CF']"
CF REPAIR FAIL@NP@CF@CF_20220602_7L1BAQ27V0KD-1-1.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'UP', 'INT', 'OP']","['CF REPAIR FAIL', 'ITO-RESIDUE-T', 'FIBER', 'CF PS DEFORMATION', 'PV-HOLE-T']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20221025_B9415LA-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'OP', 'INT', 'UP']","['CF REPAIR FAIL', 'PV-HOLE-T', 'M1-ABNORMAL', 'POLYMER', 'GLASS CULLET']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220915_B84K8DF-2-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'INT', 'UP', 'OP']","['CF REPAIR FAIL', 'CF PS DEFORMATION', 'PV-HOLE-T', 'ESD', 'LIGHT METAL']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20220618_B5329AT-1-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'UP', 'NP', 'OP']","['GLASS BROKEN', 'ESD', 'CF DEFECT', 'GLASS CULLET', 'PI SPOT-WITH PAR']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20220523_B4Z00JB-1-4.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'NP', 'UP']","['POLYMER', 'FIBER', 'CF PS DEFORMATION', 'ESD', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20220816_B75K5MC-1-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'PV-HOLE-T', 'CF DEFECT', 'PI SPOT-WITH PAR', 'FIBER']","['TFT', 'CF']"
CF REPAIR FAIL@NP@CF@CF_20220523_B4VY1WQ-1-2.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'UP', 'INT', 'OP']","['CF REPAIR FAIL', 'PV-HOLE-T', 'CF PS DEFORMATION', 'POLYMER', 'AS-RESIDUE-E']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20221017_H9FG3AC-1-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'FIBER', 'CF REPAIR FAIL']","['TFT', 'CF']"
PV-HOLE-T@NP@TFT@Array_20220531_B4Y134P-1-2.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'INT', 'OP']","['PV-HOLE-T', 'FIBER', 'PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'CF DEFECT']","['TFT', 'CF']"
GLASS BROKEN@INT@TFT@Cell_20220813_B75G2DM-1-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'OP', 'UP']","['GLASS BROKEN', 'ESD', 'PV-HOLE-T', 'CF DEFECT', 'FIBER']","['TFT', 'CF']"
FIBER@UP@TFT@Cell_20220927_9H2B7746A0CA-1-3.jpg,TFT,TFT,UP,UP,FIBER,FIBER,"['UP', 'OP', 'INT', 'NP']","['FIBER', 'ESD', 'M1-ABNORMAL', 'GLASS BROKEN', 'CF PS DEFORMATION']","['TFT', 'CF']"
GLASS BROKEN@INT@TFT@Cell_20220901_B75G84C-1-3.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'CF DEFECT', 'ITO-RESIDUE-T', 'POLYMER', 'PI SPOT-WITH PAR']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220730_B60E8AR-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'INT', 'OP', 'NP']","['PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'CF PS DEFORMATION', 'ESD', 'LIGHT METAL']","['TFT', 'CF']"
CF DEFECT@NP@CF@CF_20220611_B4ZQ6RK-1-2.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'INT', 'OP', 'UP']","['CF DEFECT', 'CF REPAIR FAIL', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T']","['CF', 'TFT']"
POLYMER@OP@CF@Cell_20220615_B2727YT-1-2.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'NP', 'UP']","['POLYMER', 'FIBER', 'M1-ABNORMAL', 'ESD', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
PV-HOLE-T@NP@TFT@Array_20220627_B4VF81P-1-1.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'INT', 'OP']","['PV-HOLE-T', 'FIBER', 'PI SPOT-WITH PAR', 'ESD', 'POLYMER']","['TFT', 'CF']"
CF REPAIR FAIL@NP@CF@CF_20221031_BARX1CK-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'UP', 'INT', 'OP']","['CF REPAIR FAIL', 'CF PS DEFORMATION', 'AS-RESIDUE-E', 'GLASS CULLET', 'LIGHT METAL']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220804_B7503AE-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'OP', 'UP', 'INT']","['CF REPAIR FAIL', 'M1-ABNORMAL', 'CF PS DEFORMATION', 'PV-HOLE-T', 'POLYMER']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20220614_B55A9ZJ-1-2.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'UP', 'OP', 'NP']","['GLASS BROKEN', 'ESD', 'ITO-RESIDUE-T', 'FIBER', 'LIGHT METAL']","['TFT', 'CF']"
AS-RESIDUE-E@NP@TFT@Array_20220503_B4VN1SN-1-2.jpg,TFT,TFT,NP,NP,AS-RESIDUE-E,AS-RESIDUE-E,"['NP', 'INT', 'UP', 'OP']","['AS-RESIDUE-E', 'PV-HOLE-T', 'M1-ABNORMAL', 'ITO-RESIDUE-T', 'CF DEFECT']","['TFT', 'CF']"
